,sample,Depth_bin,subtype,count,proportion,group
356,DLE3,"(0.2, 0.3]",Spinous KC-1,0,0.0,DLE
357,DLE3,"(0.2, 0.3]",Cycling KC,3,0.08165487207403375,DLE
358,DLE3,"(0.2, 0.3]",ORS,0,0.0,DLE
359,DLE3,"(0.2, 0.3]",Spinous KC-4,6,0.1633097441480675,DLE
360,DLE3,"(0.2, 0.3]",HF-SG,0,0.0,DLE
361,DLE3,"(0.2, 0.3]",OB,0,0.0,DLE
362,DLE3,"(0.2, 0.3]",Stress KC,1,0.027218290691344585,DLE
363,DLE3,"(0.2, 0.3]",IRS,0,0.0,DLE
364,DLE3,"(0.8, 0.9]",Spinous KC-3,64,1.7419706042460534,DLE
365,DLE3,"(0.8, 0.9]",Granular KC,0,0.0,DLE
366,DLE3,"(0.8, 0.9]",Basal KC,41,1.115949918345128,DLE
367,DLE3,"(0.8, 0.9]",Spinous KC-2,41,1.115949918345128,DLE
368,DLE3,"(0.8, 0.9]",Channel KC,11,0.2994011976047904,DLE
369,DLE3,"(0.8, 0.9]",Spinous KC-1,19,0.5171475231355471,DLE
370,DLE3,"(0.8, 0.9]",Cycling KC,129,3.511159499183451,DLE
371,DLE3,"(0.8, 0.9]",ORS,0,0.0,DLE
372,DLE3,"(0.8, 0.9]",Spinous KC-4,162,4.409363091997823,DLE
373,DLE3,"(0.8, 0.9]",HF-SG,0,0.0,DLE
374,DLE3,"(0.8, 0.9]",OB,6,0.1633097441480675,DLE
375,DLE3,"(0.8, 0.9]",Stress KC,36,0.979858464888405,DLE
376,DLE3,"(0.8, 0.9]",IRS,0,0.0,DLE
377,DLE3,"(0.9, 1.0]",Spinous KC-3,19,0.5171475231355471,DLE
378,DLE3,"(0.9, 1.0]",Granular KC,0,0.0,DLE
379,DLE3,"(0.9, 1.0]",Basal KC,123,3.3478497550353836,DLE
380,DLE3,"(0.9, 1.0]",Spinous KC-2,21,0.5715841045182363,DLE
381,DLE3,"(0.9, 1.0]",Channel KC,11,0.2994011976047904,DLE
382,DLE3,"(0.9, 1.0]",Spinous KC-1,20,0.5443658138268916,DLE
383,DLE3,"(0.9, 1.0]",Cycling KC,332,9.036472509526401,DLE
384,DLE3,"(0.9, 1.0]",ORS,4,0.10887316276537834,DLE
385,DLE3,"(0.9, 1.0]",Spinous KC-4,112,3.0484485574305933,DLE
386,DLE3,"(0.9, 1.0]",HF-SG,1,0.027218290691344585,DLE
387,DLE3,"(0.9, 1.0]",OB,24,0.65323897659227,DLE
388,DLE3,"(0.9, 1.0]",Stress KC,59,1.6058791507893304,DLE
389,DLE3,"(0.9, 1.0]",IRS,0,0.0,DLE
390,DLE4,"(0.5, 0.6]",Spinous KC-3,116,3.2842582106455267,DLE
391,DLE4,"(0.5, 0.6]",Granular KC,2,0.056625141562853906,DLE
392,DLE4,"(0.5, 0.6]",Basal KC,27,0.7644394110985278,DLE
393,DLE4,"(0.5, 0.6]",Spinous KC-2,164,4.64326160815402,DLE
394,DLE4,"(0.5, 0.6]",Channel KC,1,0.028312570781426953,DLE
395,DLE4,"(0.5, 0.6]",Spinous KC-1,3,0.08493771234428087,DLE
396,DLE4,"(0.5, 0.6]",Cycling KC,14,0.39637599093997733,DLE
397,DLE4,"(0.5, 0.6]",ORS,0,0.0,DLE
398,DLE4,"(0.5, 0.6]",Spinous KC-4,44,1.245753114382786,DLE
399,DLE4,"(0.5, 0.6]",HF-SG,4,0.11325028312570781,DLE
400,DLE4,"(0.5, 0.6]",OB,0,0.0,DLE
401,DLE4,"(0.5, 0.6]",Stress KC,2,0.056625141562853906,DLE
402,DLE4,"(0.5, 0.6]",IRS,0,0.0,DLE
403,DLE4,"(0.1, 0.2]",Spinous KC-3,244,6.908267270668176,DLE
404,DLE4,"(0.1, 0.2]",Granular KC,47,1.3306908267270667,DLE
405,DLE4,"(0.1, 0.2]",Basal KC,20,0.5662514156285391,DLE
406,DLE4,"(0.1, 0.2]",Spinous KC-2,9,0.2548131370328426,DLE
407,DLE4,"(0.1, 0.2]",Channel KC,1,0.028312570781426953,DLE
408,DLE4,"(0.1, 0.2]",Spinous KC-1,0,0.0,DLE
409,DLE4,"(0.1, 0.2]",Cycling KC,7,0.19818799546998866,DLE
410,DLE4,"(0.1, 0.2]",ORS,0,0.0,DLE
411,DLE4,"(0.1, 0.2]",Spinous KC-4,28,0.7927519818799547,DLE
412,DLE4,"(0.1, 0.2]",HF-SG,0,0.0,DLE
413,DLE4,"(0.1, 0.2]",OB,0,0.0,DLE
414,DLE4,"(0.1, 0.2]",Stress KC,11,0.3114382785956965,DLE
415,DLE4,"(0.1, 0.2]",IRS,0,0.0,DLE
416,DLE4,"(0.7, 0.8]",Spinous KC-3,38,1.0758776896942241,DLE
417,DLE4,"(0.7, 0.8]",Granular KC,0,0.0,DLE
418,DLE4,"(0.7, 0.8]",Basal KC,79,2.2366930917327292,DLE
419,DLE4,"(0.7, 0.8]",Spinous KC-2,161,4.55832389580974,DLE
420,DLE4,"(0.7, 0.8]",Channel KC,3,0.08493771234428087,DLE
421,DLE4,"(0.7, 0.8]",Spinous KC-1,10,0.28312570781426954,DLE
422,DLE4,"(0.7, 0.8]",Cycling KC,46,1.3023782559456398,DLE
423,DLE4,"(0.7, 0.8]",ORS,0,0.0,DLE
424,DLE4,"(0.7, 0.8]",Spinous KC-4,56,1.5855039637599093,DLE
425,DLE4,"(0.7, 0.8]",HF-SG,0,0.0,DLE
426,DLE4,"(0.7, 0.8]",OB,2,0.056625141562853906,DLE
427,DLE4,"(0.7, 0.8]",Stress KC,18,0.5096262740656852,DLE
428,DLE4,"(0.7, 0.8]",IRS,0,0.0,DLE
429,DLE4,"(0.4, 0.5]",Spinous KC-3,144,4.077010192525481,DLE
430,DLE4,"(0.4, 0.5]",Granular KC,3,0.08493771234428087,DLE
431,DLE4,"(0.4, 0.5]",Basal KC,23,0.6511891279728199,DLE
432,DLE4,"(0.4, 0.5]",Spinous KC-2,102,2.887882219705549,DLE
433,DLE4,"(0.4, 0.5]",Channel KC,0,0.0,DLE
434,DLE4,"(0.4, 0.5]",Spinous KC-1,1,0.028312570781426953,DLE
435,DLE4,"(0.4, 0.5]",Cycling KC,11,0.3114382785956965,DLE
436,DLE4,"(0.4, 0.5]",ORS,0,0.0,DLE
437,DLE4,"(0.4, 0.5]",Spinous KC-4,34,0.9626274065685164,DLE
438,DLE4,"(0.4, 0.5]",HF-SG,0,0.0,DLE
439,DLE4,"(0.4, 0.5]",OB,0,0.0,DLE
440,DLE4,"(0.4, 0.5]",Stress KC,4,0.11325028312570781,DLE
441,DLE4,"(0.4, 0.5]",IRS,0,0.0,DLE
442,DLE4,"(0.3, 0.4]",Spinous KC-3,221,6.257078142695357,DLE
443,DLE4,"(0.3, 0.4]",Granular KC,5,0.14156285390713477,DLE
444,DLE4,"(0.3, 0.4]",Basal KC,18,0.5096262740656852,DLE
445,DLE4,"(0.3, 0.4]",Spinous KC-2,66,1.868629671574179,DLE
446,DLE4,"(0.3, 0.4]",Channel KC,0,0.0,DLE
447,DLE4,"(0.3, 0.4]",Spinous KC-1,3,0.08493771234428087,DLE
448,DLE4,"(0.3, 0.4]",Cycling KC,1,0.028312570781426953,DLE
449,DLE4,"(0.3, 0.4]",ORS,0,0.0,DLE
450,DLE4,"(0.3, 0.4]",Spinous KC-4,19,0.5379388448471121,DLE
451,DLE4,"(0.3, 0.4]",HF-SG,1,0.028312570781426953,DLE
452,DLE4,"(0.3, 0.4]",OB,0,0.0,DLE
453,DLE4,"(0.3, 0.4]",Stress KC,6,0.16987542468856173,DLE
454,DLE4,"(0.3, 0.4]",IRS,0,0.0,DLE
455,DLE4,"(0.6, 0.7]",Spinous KC-3,80,2.2650056625141564,DLE
456,DLE4,"(0.6, 0.7]",Granular KC,0,0.0,DLE
457,DLE4,"(0.6, 0.7]",Basal KC,44,1.245753114382786,DLE
458,DLE4,"(0.6, 0.7]",Spinous KC-2,167,4.728199320498301,DLE
459,DLE4,"(0.6, 0.7]",Channel KC,0,0.0,DLE
460,DLE4,"(0.6, 0.7]",Spinous KC-1,4,0.11325028312570781,DLE
461,DLE4,"(0.6, 0.7]",Cycling KC,25,0.7078142695356738,DLE
462,DLE4,"(0.6, 0.7]",ORS,0,0.0,DLE
463,DLE4,"(0.6, 0.7]",Spinous KC-4,62,1.7553793884484712,DLE
464,DLE4,"(0.6, 0.7]",HF-SG,0,0.0,DLE
465,DLE4,"(0.6, 0.7]",OB,0,0.0,DLE
466,DLE4,"(0.6, 0.7]",Stress KC,7,0.19818799546998866,DLE
467,DLE4,"(0.6, 0.7]",IRS,0,0.0,DLE
468,DLE4,"(-0.001, 0.1]",Spinous KC-3,113,3.1993204983012458,DLE
469,DLE4,"(-0.001, 0.1]",Granular KC,84,2.378255945639864,DLE
470,DLE4,"(-0.001, 0.1]",Basal KC,2,0.056625141562853906,DLE
471,DLE4,"(-0.001, 0.1]",Spinous KC-2,1,0.028312570781426953,DLE
472,DLE4,"(-0.001, 0.1]",Channel KC,0,0.0,DLE
473,DLE4,"(-0.001, 0.1]",Spinous KC-1,0,0.0,DLE
474,DLE4,"(-0.001, 0.1]",Cycling KC,1,0.028312570781426953,DLE
475,DLE4,"(-0.001, 0.1]",ORS,0,0.0,DLE
476,DLE4,"(-0.001, 0.1]",Spinous KC-4,50,1.4156285390713477,DLE
477,DLE4,"(-0.001, 0.1]",HF-SG,0,0.0,DLE
478,DLE4,"(-0.001, 0.1]",OB,0,0.0,DLE
479,DLE4,"(-0.001, 0.1]",Stress KC,8,0.22650056625141562,DLE
480,DLE4,"(-0.001, 0.1]",IRS,0,0.0,DLE
481,DLE4,"(0.2, 0.3]",Spinous KC-3,246,6.9648924122310305,DLE
482,DLE4,"(0.2, 0.3]",Granular KC,7,0.19818799546998866,DLE
483,DLE4,"(0.2, 0.3]",Basal KC,4,0.11325028312570781,DLE
484,DLE4,"(0.2, 0.3]",Spinous KC-2,23,0.6511891279728199,DLE
485,DLE4,"(0.2, 0.3]",Channel KC,0,0.0,DLE
486,DLE4,"(0.2, 0.3]",Spinous KC-1,2,0.056625141562853906,DLE
487,DLE4,"(0.2, 0.3]",Cycling KC,6,0.16987542468856173,DLE
488,DLE4,"(0.2, 0.3]",ORS,0,0.0,DLE
489,DLE4,"(0.2, 0.3]",Spinous KC-4,25,0.7078142695356738,DLE
490,DLE4,"(0.2, 0.3]",HF-SG,0,0.0,DLE
491,DLE4,"(0.2, 0.3]",OB,0,0.0,DLE
492,DLE4,"(0.2, 0.3]",Stress KC,6,0.16987542468856173,DLE
493,DLE4,"(0.2, 0.3]",IRS,0,0.0,DLE
494,DLE4,"(0.8, 0.9]",Spinous KC-3,30,0.8493771234428086,DLE
495,DLE4,"(0.8, 0.9]",Granular KC,0,0.0,DLE
496,DLE4,"(0.8, 0.9]",Basal KC,130,3.680634201585504,DLE
497,DLE4,"(0.8, 0.9]",Spinous KC-2,118,3.3408833522083805,DLE
498,DLE4,"(0.8, 0.9]",Channel KC,1,0.028312570781426953,DLE
499,DLE4,"(0.8, 0.9]",Spinous KC-1,9,0.2548131370328426,DLE
500,DLE4,"(0.8, 0.9]",Cycling KC,75,2.1234428086070216,DLE
501,DLE4,"(0.8, 0.9]",ORS,1,0.028312570781426953,DLE
502,DLE4,"(0.8, 0.9]",Spinous KC-4,43,1.217440543601359,DLE
503,DLE4,"(0.8, 0.9]",HF-SG,0,0.0,DLE
504,DLE4,"(0.8, 0.9]",OB,5,0.14156285390713477,DLE
505,DLE4,"(0.8, 0.9]",Stress KC,11,0.3114382785956965,DLE
506,DLE4,"(0.8, 0.9]",IRS,0,0.0,DLE
507,DLE4,"(0.9, 1.0]",Spinous KC-3,7,0.19818799546998866,DLE
508,DLE4,"(0.9, 1.0]",Granular KC,0,0.0,DLE
509,DLE4,"(0.9, 1.0]",Basal KC,118,3.3408833522083805,DLE
510,DLE4,"(0.9, 1.0]",Spinous KC-2,41,1.160815402038505,DLE
511,DLE4,"(0.9, 1.0]",Channel KC,1,0.028312570781426953,DLE
512,DLE4,"(0.9, 1.0]",Spinous KC-1,5,0.14156285390713477,DLE
513,DLE4,"(0.9, 1.0]",Cycling KC,86,2.434881087202718,DLE
514,DLE4,"(0.9, 1.0]",ORS,4,0.11325028312570781,DLE
515,DLE4,"(0.9, 1.0]",Spinous KC-4,42,1.189127972819932,DLE
516,DLE4,"(0.9, 1.0]",HF-SG,0,0.0,DLE
517,DLE4,"(0.9, 1.0]",OB,13,0.36806342015855037,DLE
518,DLE4,"(0.9, 1.0]",Stress KC,6,0.16987542468856173,DLE
519,DLE4,"(0.9, 1.0]",IRS,0,0.0,DLE
520,DLE5,"(0.5, 0.6]",Spinous KC-3,96,1.488602884168088,DLE
521,DLE5,"(0.5, 0.6]",Granular KC,0,0.0,DLE
522,DLE5,"(0.5, 0.6]",Basal KC,23,0.35664444099860443,DLE
523,DLE5,"(0.5, 0.6]",Spinous KC-2,279,4.326252132113506,DLE
524,DLE5,"(0.5, 0.6]",Channel KC,4,0.06202512017367034,DLE
525,DLE5,"(0.5, 0.6]",Spinous KC-1,35,0.5427198015196154,DLE
526,DLE5,"(0.5, 0.6]",Cycling KC,9,0.13955652039075825,DLE
527,DLE5,"(0.5, 0.6]",ORS,1,0.015506280043417585,DLE
528,DLE5,"(0.5, 0.6]",Spinous KC-4,74,1.1474647232129012,DLE
529,DLE5,"(0.5, 0.6]",HF-SG,2,0.03101256008683517,DLE
530,DLE5,"(0.5, 0.6]",OB,2,0.03101256008683517,DLE
531,DLE5,"(0.5, 0.6]",Stress KC,5,0.07753140021708792,DLE
532,DLE5,"(0.5, 0.6]",IRS,0,0.0,DLE
533,DLE5,"(0.1, 0.2]",Spinous KC-3,365,5.6597922158474185,DLE
534,DLE5,"(0.1, 0.2]",Granular KC,20,0.31012560086835167,DLE
535,DLE5,"(0.1, 0.2]",Basal KC,3,0.04651884013025275,DLE
536,DLE5,"(0.1, 0.2]",Spinous KC-2,10,0.15506280043417583,DLE
537,DLE5,"(0.1, 0.2]",Channel KC,2,0.03101256008683517,DLE
538,DLE5,"(0.1, 0.2]",Spinous KC-1,0,0.0,DLE
539,DLE5,"(0.1, 0.2]",Cycling KC,0,0.0,DLE
540,DLE5,"(0.1, 0.2]",ORS,0,0.0,DLE
541,DLE5,"(0.1, 0.2]",Spinous KC-4,7,0.10854396030392309,DLE
542,DLE5,"(0.1, 0.2]",HF-SG,0,0.0,DLE
543,DLE5,"(0.1, 0.2]",OB,0,0.0,DLE
544,DLE5,"(0.1, 0.2]",Stress KC,0,0.0,DLE
545,DLE5,"(0.1, 0.2]",IRS,0,0.0,DLE
546,DLE5,"(0.7, 0.8]",Spinous KC-3,39,0.6047449216932858,DLE
547,DLE5,"(0.7, 0.8]",Granular KC,11,0.17056908047759342,DLE
548,DLE5,"(0.7, 0.8]",Basal KC,129,2.000310125600868,DLE
549,DLE5,"(0.7, 0.8]",Spinous KC-2,301,4.667390293068693,DLE
550,DLE5,"(0.7, 0.8]",Channel KC,4,0.06202512017367034,DLE
551,DLE5,"(0.7, 0.8]",Spinous KC-1,31,0.4806946813459451,DLE
552,DLE5,"(0.7, 0.8]",Cycling KC,69,1.0699333229958132,DLE
553,DLE5,"(0.7, 0.8]",ORS,1,0.015506280043417585,DLE
554,DLE5,"(0.7, 0.8]",Spinous KC-4,77,1.193983563343154,DLE
555,DLE5,"(0.7, 0.8]",HF-SG,0,0.0,DLE
556,DLE5,"(0.7, 0.8]",OB,13,0.2015816405644286,DLE
557,DLE5,"(0.7, 0.8]",Stress KC,46,0.7132888819972089,DLE
558,DLE5,"(0.7, 0.8]",IRS,1,0.015506280043417585,DLE
559,DLE5,"(0.4, 0.5]",Spinous KC-3,212,3.287331369204528,DLE
560,DLE5,"(0.4, 0.5]",Granular KC,0,0.0,DLE
561,DLE5,"(0.4, 0.5]",Basal KC,13,0.2015816405644286,DLE
562,DLE5,"(0.4, 0.5]",Spinous KC-2,194,3.0082183284230113,DLE
563,DLE5,"(0.4, 0.5]",Channel KC,5,0.07753140021708792,DLE
564,DLE5,"(0.4, 0.5]",Spinous KC-1,14,0.21708792060784618,DLE
565,DLE5,"(0.4, 0.5]",Cycling KC,6,0.0930376802605055,DLE
566,DLE5,"(0.4, 0.5]",ORS,1,0.015506280043417585,DLE
567,DLE5,"(0.4, 0.5]",Spinous KC-4,43,0.6667700418669561,DLE
568,DLE5,"(0.4, 0.5]",HF-SG,0,0.0,DLE
569,DLE5,"(0.4, 0.5]",OB,0,0.0,DLE
570,DLE5,"(0.4, 0.5]",Stress KC,2,0.03101256008683517,DLE
571,DLE5,"(0.4, 0.5]",IRS,0,0.0,DLE
572,DLE5,"(0.3, 0.4]",Spinous KC-3,275,4.264227011939836,DLE
573,DLE5,"(0.3, 0.4]",Granular KC,9,0.13955652039075825,DLE
574,DLE5,"(0.3, 0.4]",Basal KC,13,0.2015816405644286,DLE
575,DLE5,"(0.3, 0.4]",Spinous KC-2,97,1.5041091642115056,DLE
576,DLE5,"(0.3, 0.4]",Channel KC,3,0.04651884013025275,DLE
577,DLE5,"(0.3, 0.4]",Spinous KC-1,6,0.0930376802605055,DLE
578,DLE5,"(0.3, 0.4]",Cycling KC,2,0.03101256008683517,DLE
579,DLE5,"(0.3, 0.4]",ORS,0,0.0,DLE
580,DLE5,"(0.3, 0.4]",Spinous KC-4,32,0.4962009613893627,DLE
581,DLE5,"(0.3, 0.4]",HF-SG,0,0.0,DLE
582,DLE5,"(0.3, 0.4]",OB,0,0.0,DLE
583,DLE5,"(0.3, 0.4]",Stress KC,2,0.03101256008683517,DLE
584,DLE5,"(0.3, 0.4]",IRS,0,0.0,DLE
585,DLE5,"(0.6, 0.7]",Spinous KC-3,47,0.7287951620406264,DLE
586,DLE5,"(0.6, 0.7]",Granular KC,2,0.03101256008683517,DLE
587,DLE5,"(0.6, 0.7]",Basal KC,40,0.6202512017367033,DLE
588,DLE5,"(0.6, 0.7]",Spinous KC-2,312,4.837959373546286,DLE
589,DLE5,"(0.6, 0.7]",Channel KC,5,0.07753140021708792,DLE
590,DLE5,"(0.6, 0.7]",Spinous KC-1,22,0.34113816095518684,DLE
591,DLE5,"(0.6, 0.7]",Cycling KC,32,0.4962009613893627,DLE
592,DLE5,"(0.6, 0.7]",ORS,0,0.0,DLE
593,DLE5,"(0.6, 0.7]",Spinous KC-4,105,1.6281594045588463,DLE
594,DLE5,"(0.6, 0.7]",HF-SG,0,0.0,DLE
595,DLE5,"(0.6, 0.7]",OB,1,0.015506280043417585,DLE
596,DLE5,"(0.6, 0.7]",Stress KC,10,0.15506280043417583,DLE
597,DLE5,"(0.6, 0.7]",IRS,0,0.0,DLE
598,DLE5,"(-0.001, 0.1]",Spinous KC-3,391,6.062955496976276,DLE
599,DLE5,"(-0.001, 0.1]",Granular KC,93,1.4420840440378353,DLE
600,DLE5,"(-0.001, 0.1]",Basal KC,0,0.0,DLE
601,DLE5,"(-0.001, 0.1]",Spinous KC-2,16,0.24810048069468135,DLE
602,DLE5,"(-0.001, 0.1]",Channel KC,1,0.015506280043417585,DLE
603,DLE5,"(-0.001, 0.1]",Spinous KC-1,2,0.03101256008683517,DLE
604,DLE5,"(-0.001, 0.1]",Cycling KC,0,0.0,DLE
605,DLE5,"(-0.001, 0.1]",ORS,0,0.0,DLE
606,DLE5,"(-0.001, 0.1]",Spinous KC-4,18,0.2791130407815165,DLE
607,DLE5,"(-0.001, 0.1]",HF-SG,0,0.0,DLE
608,DLE5,"(-0.001, 0.1]",OB,0,0.0,DLE
609,DLE5,"(-0.001, 0.1]",Stress KC,0,0.0,DLE
610,DLE5,"(-0.001, 0.1]",IRS,0,0.0,DLE
611,DLE5,"(0.2, 0.3]",Spinous KC-3,366,5.675298495890836,DLE
612,DLE5,"(0.2, 0.3]",Granular KC,2,0.03101256008683517,DLE
613,DLE5,"(0.2, 0.3]",Basal KC,11,0.17056908047759342,DLE
614,DLE5,"(0.2, 0.3]",Spinous KC-2,34,0.5272135214761978,DLE
615,DLE5,"(0.2, 0.3]",Channel KC,0,0.0,DLE
616,DLE5,"(0.2, 0.3]",Spinous KC-1,5,0.07753140021708792,DLE
617,DLE5,"(0.2, 0.3]",Cycling KC,3,0.04651884013025275,DLE
618,DLE5,"(0.2, 0.3]",ORS,0,0.0,DLE
619,DLE5,"(0.2, 0.3]",Spinous KC-4,16,0.24810048069468135,DLE
620,DLE5,"(0.2, 0.3]",HF-SG,0,0.0,DLE
621,DLE5,"(0.2, 0.3]",OB,0,0.0,DLE
622,DLE5,"(0.2, 0.3]",Stress KC,1,0.015506280043417585,DLE
623,DLE5,"(0.2, 0.3]",IRS,0,0.0,DLE
624,DLE5,"(0.8, 0.9]",Spinous KC-3,91,1.4110714839510001,DLE
625,DLE5,"(0.8, 0.9]",Granular KC,7,0.10854396030392309,DLE
626,DLE5,"(0.8, 0.9]",Basal KC,331,5.132578694371221,DLE
627,DLE5,"(0.8, 0.9]",Spinous KC-2,199,3.085749728640099,DLE
628,DLE5,"(0.8, 0.9]",Channel KC,10,0.15506280043417583,DLE
629,DLE5,"(0.8, 0.9]",Spinous KC-1,31,0.4806946813459451,DLE
630,DLE5,"(0.8, 0.9]",Cycling KC,143,2.2173980462087144,DLE
631,DLE5,"(0.8, 0.9]",ORS,3,0.04651884013025275,DLE
632,DLE5,"(0.8, 0.9]",Spinous KC-4,89,1.380058923864165,DLE
633,DLE5,"(0.8, 0.9]",HF-SG,4,0.06202512017367034,DLE
634,DLE5,"(0.8, 0.9]",OB,85,1.3180338036904946,DLE
635,DLE5,"(0.8, 0.9]",Stress KC,147,2.2794231663823847,DLE
636,DLE5,"(0.8, 0.9]",IRS,0,0.0,DLE
637,DLE5,"(0.9, 1.0]",Spinous KC-3,15,0.23259420065126377,DLE
638,DLE5,"(0.9, 1.0]",Granular KC,2,0.03101256008683517,DLE
639,DLE5,"(0.9, 1.0]",Basal KC,415,6.435106218018298,DLE
640,DLE5,"(0.9, 1.0]",Spinous KC-2,57,0.8838579624748023,DLE
641,DLE5,"(0.9, 1.0]",Channel KC,17,0.2636067607380989,DLE
642,DLE5,"(0.9, 1.0]",Spinous KC-1,26,0.4031632811288572,DLE
643,DLE5,"(0.9, 1.0]",Cycling KC,168,2.605055047294154,DLE
644,DLE5,"(0.9, 1.0]",ORS,15,0.23259420065126377,DLE
645,DLE5,"(0.9, 1.0]",Spinous KC-4,71,1.1009458830826484,DLE
646,DLE5,"(0.9, 1.0]",HF-SG,5,0.07753140021708792,DLE
647,DLE5,"(0.9, 1.0]",OB,237,3.6749883702899675,DLE
648,DLE5,"(0.9, 1.0]",Stress KC,154,2.387967126686308,DLE
649,DLE5,"(0.9, 1.0]",IRS,4,0.06202512017367034,DLE
650,HC1,"(0.5, 0.6]",Spinous KC-3,87,3.8174637999122423,HC
651,HC1,"(0.5, 0.6]",Granular KC,0,0.0,HC
652,HC1,"(0.5, 0.6]",Basal KC,61,2.6766125493637563,HC
653,HC1,"(0.5, 0.6]",Spinous KC-2,26,1.1408512505484862,HC
654,HC1,"(0.5, 0.6]",Channel KC,7,0.307152259763054,HC
655,HC1,"(0.5, 0.6]",Spinous KC-1,9,0.39491004826678366,HC
656,HC1,"(0.5, 0.6]",Cycling KC,6,0.26327336551118913,HC
657,HC1,"(0.5, 0.6]",ORS,2,0.0877577885037297,HC
658,HC1,"(0.5, 0.6]",Spinous KC-4,15,0.6581834137779728,HC
659,HC1,"(0.5, 0.6]",HF-SG,8,0.3510311540149188,HC
660,HC1,"(0.5, 0.6]",OB,2,0.0877577885037297,HC
661,HC1,"(0.5, 0.6]",Stress KC,2,0.0877577885037297,HC
662,HC1,"(0.5, 0.6]",IRS,3,0.13163668275559456,HC
663,HC1,"(0.1, 0.2]",Spinous KC-3,159,6.976744186046512,HC
664,HC1,"(0.1, 0.2]",Granular KC,1,0.04387889425186485,HC
665,HC1,"(0.1, 0.2]",Basal KC,29,1.2724879333040808,HC
666,HC1,"(0.1, 0.2]",Spinous KC-2,25,1.0969723562966214,HC
667,HC1,"(0.1, 0.2]",Channel KC,4,0.1755155770074594,HC
668,HC1,"(0.1, 0.2]",Spinous KC-1,4,0.1755155770074594,HC
669,HC1,"(0.1, 0.2]",Cycling KC,1,0.04387889425186485,HC
670,HC1,"(0.1, 0.2]",ORS,2,0.0877577885037297,HC
671,HC1,"(0.1, 0.2]",Spinous KC-4,8,0.3510311540149188,HC
672,HC1,"(0.1, 0.2]",HF-SG,11,0.4826678367705134,HC
673,HC1,"(0.1, 0.2]",OB,1,0.04387889425186485,HC
674,HC1,"(0.1, 0.2]",Stress KC,0,0.0,HC
675,HC1,"(0.1, 0.2]",IRS,4,0.1755155770074594,HC
676,HC1,"(0.7, 0.8]",Spinous KC-3,73,3.203159280386134,HC
677,HC1,"(0.7, 0.8]",Granular KC,2,0.0877577885037297,HC
678,HC1,"(0.7, 0.8]",Basal KC,97,4.256252742430891,HC
679,HC1,"(0.7, 0.8]",Spinous KC-2,22,0.9653356735410268,HC
680,HC1,"(0.7, 0.8]",Channel KC,8,0.3510311540149188,HC
681,HC1,"(0.7, 0.8]",Spinous KC-1,11,0.4826678367705134,HC
682,HC1,"(0.7, 0.8]",Cycling KC,8,0.3510311540149188,HC
683,HC1,"(0.7, 0.8]",ORS,6,0.26327336551118913,HC
684,HC1,"(0.7, 0.8]",Spinous KC-4,10,0.43878894251864853,HC
685,HC1,"(0.7, 0.8]",HF-SG,15,0.6581834137779728,HC
686,HC1,"(0.7, 0.8]",OB,3,0.13163668275559456,HC
687,HC1,"(0.7, 0.8]",Stress KC,1,0.04387889425186485,HC
688,HC1,"(0.7, 0.8]",IRS,4,0.1755155770074594,HC
689,HC1,"(0.4, 0.5]",Spinous KC-3,97,4.256252742430891,HC
690,HC1,"(0.4, 0.5]",Granular KC,0,0.0,HC
691,HC1,"(0.4, 0.5]",Basal KC,47,2.062308029837648,HC
692,HC1,"(0.4, 0.5]",Spinous KC-2,34,1.491882404563405,HC
693,HC1,"(0.4, 0.5]",Channel KC,2,0.0877577885037297,HC
694,HC1,"(0.4, 0.5]",Spinous KC-1,10,0.43878894251864853,HC
695,HC1,"(0.4, 0.5]",Cycling KC,5,0.21939447125932426,HC
696,HC1,"(0.4, 0.5]",ORS,4,0.1755155770074594,HC
697,HC1,"(0.4, 0.5]",Spinous KC-4,11,0.4826678367705134,HC
698,HC1,"(0.4, 0.5]",HF-SG,12,0.5265467310223783,HC
699,HC1,"(0.4, 0.5]",OB,1,0.04387889425186485,HC
700,HC1,"(0.4, 0.5]",Stress KC,1,0.04387889425186485,HC
701,HC1,"(0.4, 0.5]",IRS,1,0.04387889425186485,HC
702,HC1,"(0.3, 0.4]",Spinous KC-3,141,6.186924089512944,HC
703,HC1,"(0.3, 0.4]",Granular KC,1,0.04387889425186485,HC
704,HC1,"(0.3, 0.4]",Basal KC,44,1.9306713470820536,HC
705,HC1,"(0.3, 0.4]",Spinous KC-2,28,1.228609039052216,HC
706,HC1,"(0.3, 0.4]",Channel KC,3,0.13163668275559456,HC
707,HC1,"(0.3, 0.4]",Spinous KC-1,10,0.43878894251864853,HC
708,HC1,"(0.3, 0.4]",Cycling KC,3,0.13163668275559456,HC
709,HC1,"(0.3, 0.4]",ORS,2,0.0877577885037297,HC
710,HC1,"(0.3, 0.4]",Spinous KC-4,2,0.0877577885037297,HC
711,HC1,"(0.3, 0.4]",HF-SG,13,0.5704256252742431,HC
712,HC1,"(0.3, 0.4]",OB,2,0.0877577885037297,HC
713,HC1,"(0.3, 0.4]",Stress KC,2,0.0877577885037297,HC
714,HC1,"(0.3, 0.4]",IRS,0,0.0,HC
715,HC1,"(0.6, 0.7]",Spinous KC-3,96,4.212373848179026,HC
